,CODE_PRODUIT,NOM,SECTEUR_CONSO,SOUS_SECTEUR_CONSO,FAMILLE_PRODUIT,SOUS_FAMILLE,VARIETE,CATEGORIE,DEPARTEMENT,MARQUE,CONDITIONNEMENT,COND_UNITE_LIBELLE_LONG,COND_UNITE_LIBELLE_COURT,GENCOD,PRIX_RELEVE,DATE_RELEVE,PROMOTION,TOP_500,TYPE_RELEVE,RAISON_SOCIALE,RIDET,TYPE_ADRESSE,NUM_VOIE,TYPE_VOIE,NOM_VOIE,COMPLEMENT_ADRESSE,QUARTIER,CODE_POSTAL,COMMUNE,LONGITUDE,LATITUDE
67,143018,compote Carrefour pomme pot 8 x 100 g,épicerie sucrée,"compote, crème dessert, fruit au sirop","compote, crème dessert, fruit au sirop",compote,compote de pomme,IMPORT,Sec,Carrefour,0.8,Kilogramme,kg,3270190181262,295,2021-09-01 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
68,46702,glace chocolat blanc Magnum bâtonnet 120 ml,surgelés,"glace, dessert glacé",glace et sorbet,glace et sorbet individuel,glace en bâtonnet,IMPORT,Surgelés,,0.12,Litre,l,8000920500217,235,2021-10-10 00:00:00.000,0,N,A,LA COTE,391987001.0,PHYSIQUE,,village,,,,,Poindimié,165.333038,-20.936545
69,205500,barre de céréales Chabrior fruits rouges paquet 6 x 18 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",barre de céréales,barre de céréales,barre de céréales,IMPORT,Sec,,0.108,Kilogramme,kg,3250392549374,195,2021-12-21 00:00:00.000,0,N,A,KORAIL P.D.F,1239045001.0,PHYSIQUE,390 BIS,avenue,des 2 baies,centre commercial les 2 baies,,,Mont-Dore,166.49,-22.221
70,53251,soda aux fruits Tulem menthe bouteille 1.25 l,boisson,boisson sans alcool,soda,soda aux fruits,soda aux fruits,LOCAL,Sec,Tulem,1.25,Litre,l,3348630003440,225,2021-12-14 00:00:00.000,1,O,A,SUPER U RIVIERE SALEE,524611001.0,PHYSIQUE,53,avenue,BONAPARTE,,Rivière Salée,,Nouméa,166.464522,-22.23368
71,55217,boisson énergisante Rockstar punched guava boîte 50 cl,boisson,boisson sans alcool,boisson énergisante,boisson énergisante,boisson énergisante,IMPORT,Sec,,0.5,Litre,l,818094004626,575,2022-03-29 00:00:00.000,0,N,A,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
72,163672,filet de maquereau Odyssée moutarde conserve 169 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,conserve de poisson : maquereaux,IMPORT,Sec,Odyssée,0.169,Kilogramme,kg,3250390103745,260,2022-03-29 00:00:00.000,0,N,A,KORAIL DUCOS,1446350001.0,PHYSIQUE,20,route,de la baie des dames,,Ducos,,Nouméa,,
73,180770,bouillon de poule Jardin Bio cube x8 boîte 80 g,épicerie salée,"assaisonnement, condiment, aide culinaire","bouillon, aide culinaire","bouillon, aide culinaire",bouillon,IMPORT,Sec,Jardin Bio',0.08,Kilogramme,kg,3760020505912,495,2022-06-08 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
74,180770,bouillon de poule Jardin Bio cube x8 boîte 80 g,épicerie salée,"assaisonnement, condiment, aide culinaire","bouillon, aide culinaire","bouillon, aide culinaire",bouillon,IMPORT,Sec,Jardin Bio',0.08,Kilogramme,kg,3760020505912,460,2022-08-28 00:00:00.000,0,N,A,LA COTE,391987001.0,PHYSIQUE,,village,,,,,Poindimié,165.333038,-20.936545
75,180770,bouillon de poule Jardin Bio cube x8 boîte 80 g,épicerie salée,"assaisonnement, condiment, aide culinaire","bouillon, aide culinaire","bouillon, aide culinaire",bouillon,IMPORT,Sec,Jardin Bio',0.08,Kilogramme,kg,3760020505912,495,2022-10-07 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
76,49717,sauce barbecue Eta top up 375 ml,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce froide,sauce barbecue,IMPORT,Sec,,0.375,Kilogramme,kg,93201834; 2070000064256,285,2022-11-07 00:00:00.000,0,N,T,LE PITCHOUNET,665117001.0,PHYSIQUE,16 BIS,rue,Charleroi,,Vallée des Colons,,Nouméa,166.455344,-22.27182
77,217048,pépites de chocolat noir Vahiné bio pur beurre de cacao sachet 100 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,pépite de chocolat,IMPORT,Sec,Vahiné,0.1,Kilogramme,kg,3179142056644,735,2023-01-25 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
78,207571,levure boulangère Vahiné levée rapide boîte 6 sachet 27.6 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,levure,IMPORT,Sec,,0.028,Kilogramme,kg,3179142767304,260,2023-02-08 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
79,143955,café moulu Hoïa chocolat sachet 250 g,épicerie sucrée,"café, thé, boisson chaude",café,café moulu et en grain,café moulu ,LOCAL,Sec,,0.25,Kilogramme,kg,3438660000066,1199,2015-09-21 00:00:00.000,0,N,,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
80,135733,fromage Kraft Philadelphia à tartiner pot 250 g,crémerie,fromage,fromage,fromage : à tartiner,fromage : à tartiner,IMPORT,Frais,Kraft,0.25,Kilogramme,kg,9300650431812,435,2017-07-17 00:00:00.000,0,N,,KOUMAC DISCOUNT,696336001.0,PHYSIQUE,,rue,Georges BAUDOUX,,,,Koumac,164.285567,-20.557718
81,156980,céréale Bjorg équilidéj chocolat paquet 500 g,épicerie sucrée,céréale petit déjeuner,céréale petit déjeuner,céréale petit déjeuner,céréale petit déj : chocolatée,IMPORT,Sec,Bjorg,0.5,Kilogramme,kg,3229820160672,863,2018-05-14 00:00:00.000,0,N,,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
82,45632,biscuit gaufrette Saïda chocolat paquet 100 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,,0.1,Kilogramme,kg,6194008543028,66,2019-04-08 00:00:00.000,0,N,A,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
83,135733,fromage Kraft Philadelphia à tartiner pot 250 g,crémerie,fromage,fromage,fromage : à tartiner,fromage : à tartiner,IMPORT,Frais,Kraft,0.25,Kilogramme,kg,9300650431812,360,2019-07-16 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
84,200833,camembert Lanquetot moulé à la louche boîte 250 g,crémerie,fromage,fromage,"fromage : brie, camembert, coulommiers, crémeux",fromage : camembert,IMPORT,Frais,,0.25,Kilogramme,kg,3177063100316,1179,2019-09-16 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
85,135733,fromage Kraft Philadelphia à tartiner pot 250 g,crémerie,fromage,fromage,fromage : à tartiner,fromage : à tartiner,IMPORT,Frais,Kraft,0.25,Kilogramme,kg,9300650431812,376,2019-09-25 00:00:00.000,0,N,A,AUCHAN AUTEUIL,1227651003.0,PHYSIQUE,10,rue,Edmond Harbulot  Lotissement centre Auteuil ,,Auteuil,,Dumbéa,166.4796,-22.21118
86,137866,glace vanille Switi bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : vanille,glace : vanille,LOCAL,Surgelés,Switti,2.0,Litre,l,3760033260280,861,2020-03-03 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
87,153945,confiture mirabelle Reflets De France bocal 325 g,épicerie sucrée,"confiture, pâte à tartiner, miel",confiture,confiture aux fruits jaunes,confiture : mirabelle,IMPORT,Sec,Belle France,0.325,Kilogramme,kg,3245390029744 ,480,2020-08-18 00:00:00.000,0,N,A,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
88,204617,café en grain Malongo batista arabica/robusta sachet 500 g,épicerie sucrée,"café, thé, boisson chaude",café,café moulu et en grain,café en grain,IMPORT,Sec,Malongo,0.5,Kilogramme,kg,3760249580080,1650,2021-07-16 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
89,135733,fromage Kraft Philadelphia à tartiner pot 250 g,crémerie,fromage,fromage,fromage : à tartiner,fromage : à tartiner,IMPORT,Frais,Kraft,0.25,Kilogramme,kg,9300650431812,475,2021-12-21 00:00:00.000,0,N,A,CASINO PORT PLAISANCE - SUPERMARCHE,214049001.0,PHYSIQUE,10,rue,Jules Garnier,Galerie Port Plaisance,Baie des Citrons,,Nouméa,166.439011,-22.290918
90,138469,arôme vanille liquide Vahiné naturel flacon 20 ml,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,"arome, gélifiant",IMPORT,Sec,Vahiné,0.002,Litre,l,3179140103319,395,2015-06-29 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
91,155848,glace chocolat Magnum infinity bâtonnet x4 boîte 400 ml,surgelés,"glace, dessert glacé",glace et sorbet,glace et sorbet individuel,glace en bâtonnet,IMPORT,Surgelés,,0.4,Litre,l,8712566320738,975,2015-08-03 00:00:00.000,0,N,,CARREFOUR EXPRESS SIB DUCOS,832956003.0,PHYSIQUE,59,route,de la baie des Dames,,Ducos,,Nouméa,166.442932,-22.235328
92,158014,tapenade noire Crespo bocal 100 g,épicerie salée,produit apéritif,produit apéritif,olive et tartinable,tapenade,IMPORT,Sec,,0.1,Kilogramme,kg,3076820009995,525,2016-03-07 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
93,138469,arôme vanille liquide Vahiné naturel flacon 20 ml,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,"arome, gélifiant",IMPORT,Sec,Vahiné,0.002,Litre,l,3179140103319,425,2017-06-26 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
94,135803,thé noir Lipton yellow sachet x30,épicerie sucrée,"café, thé, boisson chaude","thé, infusion",thé,thé noir,IMPORT,Sec,Lipton,30.0,Unité,u,8712100369582; 5135083006; 8722700804628,210,2019-03-04 00:00:00.000,0,N,A,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
95,157735,fromage le merlemont Pâturages Comtois 230 g,crémerie,fromage,fromage,"fromage : brie, camembert, coulommiers, crémeux",fromage : spécialité crémeuse,IMPORT,Frais,,0.23,Kilogramme,kg,3324040112132,470,2021-02-10 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
96,211407,poire au sirop Jardin Vert demi-fruit conserve 820 g,épicerie sucrée,"compote, crème dessert, fruit au sirop","compote, crème dessert, fruit au sirop",fruit au sirop,fruit au sirop : poire,IMPORT,Sec,,0.82,Kilogramme,kg,6930434446867,275,2023-01-10 00:00:00.000,0,N,A,KOUMAC DISCOUNT,696336001.0,PHYSIQUE,,rue,Georges BAUDOUX,,,,Koumac,164.285567,-20.557718
97,140000,viande Halley's conserve 330 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,conserve de plat cuisiné : corned beef,IMPORT,Sec,Halley's Pacific,0.33,Kilogramme,kg,3700739201217,520,2014-03-31 00:00:00.000,0,N,,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
98,139533,haricot vert Ferme de l'Abbaye fin 4/4 conserve 680 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Ferme De L'Abbaye,0.68,Kilogramme,kg,3017800005477,260,2016-03-07 00:00:00.000,0,N,,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
99,156702,céréale Weet-bix sanitrium paquet 750 g,épicerie sucrée,céréale petit déjeuner,céréale petit déjeuner,céréale petit déjeuner,céréale petit déj : nature,IMPORT,Sec,,0.75,Kilogramme,kg,9300652010756,525,2016-07-18 00:00:00.000,0,N,,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),832956007.0,PHYSIQUE,,promenade,,,,,Païta,166.367278,-22.129734
100,135681,biscuit cookie Nestlé choc bits sachet 250 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit fourré, nappé : cookie",IMPORT,Sec,Nestlé,0.25,Kilogramme,kg,9300684831336,435,2016-10-24 00:00:00.000,0,N,,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
101,158003,infusion Eléphant bio tilleul sachet x25,épicerie sucrée,"café, thé, boisson chaude","thé, infusion",infusion,infusion,IMPORT,Sec,Elephant,25.0,Unité,u,8712566151639,495,2017-02-06 00:00:00.000,0,N,,SUPER U KAMERE,665919001.0,PHYSIQUE,2,rue,du grand chef Naisseline,,Kaméré,,Nouméa,166.432669,-22.231958
102,205795,boisson au thé Lipton framboise bouteille 1 l,boisson,boisson sans alcool,boisson au thé,boisson au thé,boisson au thé,IMPORT,Sec,Lipton,1.0,Litre,l,3502110010070,330,2020-07-14 00:00:00.000,0,N,A,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
103,192428,biscuit petit moelleux Lu pépites de chocolat paquet 140 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",gâteau,gâteau moelleux,gâteau moelleux : autres,IMPORT,Sec,Lu,0.14,Kilogramme,kg,7622210776518; 7622210776525,290,2020-10-06 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
104,196030,sauce bolognaise Carrefour bio tofu bocal 200 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce pour pâte et riz,sauce bolognaise,IMPORT,Sec,Carrefour,0.2,Kilogramme,kg,3560070520442,350,2021-07-28 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
105,139533,haricot vert Ferme de l'Abbaye fin 4/4 conserve 680 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Ferme De L'Abbaye,0.68,Kilogramme,kg,3017800005477,230,2022-03-22 00:00:00.000,0,N,A,KONE DISCOUNT,710921001.0,PHYSIQUE,,route,territoriale 1,,,,Koné,164.8615869,-21.061713
106,53303,soda tonic Schweppes sans sucre bouteille 6 x 1.5 l,boisson,boisson sans alcool,soda,"limonade, tonic",tonic,LOCAL,Sec,Schweppes,9.0,Litre,l,3334803400833,1980,2014-11-10 00:00:00.000,0,N,,ARIZONA MONT-DORE,832956008.0,PHYSIQUE,174,route,de la Corniche,,Portes d'or,,Mont-Dore,166.577688,-22.240721
107,191454,mayonnaise Crown pot 236.588 ml,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,mayonnaise,IMPORT,,,0.237,Litre,l,012656110309; 12656110309; 0012656110309,220,2019-10-09 00:00:00.000,0,N,T,LE PETIT DUMBEA,1049790001.0,PHYSIQUE,25,lot,RESIDENCE TAKUTEA 1,BAT HB A - DUMBEA SUR MER,Dumbéa sur mer,,Dumbéa,166.447596,-22.19351
108,185100,café moulu Carte Noire expresso n°10 dosette x10 compatible nespresso,épicerie sucrée,"café, thé, boisson chaude",café,café dosette et capsule,café en capsule compatible nespresso,IMPORT,Sec,Carte noire,10.0,Dosettes,d,8000070200661,495,2020-03-17 00:00:00.000,0,N,A,KORAIL VALLEE DES COLONS,1387265001.0,PHYSIQUE,56,rue,Auguste Benebig,,Vallée des Colons,,Nouméa,166.454129,-22.270541
109,41716,saucisse de poulet surgelée Doux au fromage sous-vide 340 g,surgelés,"viande, volaille surgelée",volaille surgelée,"poulet, dinde surgelé",poulet : saucisse surgelée,IMPORT,Surgelés,Doux,0.34,Kilogramme,kg,3280316014244,130,2013-11-22 00:00:00.000,0,,,LEADER PRICE PLEXUS (DUCOS),499293002.0,PHYSIQUE,,route,de la Baie des Dames,,Ducos,,Nouméa,166.449361,-22.247222
110,163702,biscuit Karéléa vital superfruit de goji sans sucre ajouté paquet 120 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit sec, sablé : autres",IMPORT,Sec,,0.12,Kilogramme,kg,3760020503529,695,2015-03-02 00:00:00.000,0,N,,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
111,140343,crackers tuc Lu pocket original paquet 126 g,épicerie salée,produit apéritif,produit apéritif,biscuit apéritif,crackers,IMPORT,Sec,Lu,0.126,Kilogramme,kg,7622300463182,250,2015-07-13 00:00:00.000,0,N,,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
112,140343,crackers tuc Lu pocket original paquet 126 g,épicerie salée,produit apéritif,produit apéritif,biscuit apéritif,crackers,IMPORT,Sec,Lu,0.126,Kilogramme,kg,7622300463182,250,2016-02-15 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
113,43299,ravioli Panzani bio aux 3 fromages 4/4 conserve 800 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné : italien,conserve de plat cuisiné  : ravioli,IMPORT,Sec,Panzani,0.8,Kilogramme,kg,3261052882007,400,2017-03-17 00:00:00.000,0,,,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
114,157788,biscuit mikado Lu chocolat au lait paquet 90 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Lu,0.09,Kilogramme,kg,3017760686792,429,2019-02-11 00:00:00.000,0,N,A,KORAIL PAITA,1213628001.0,PHYSIQUE,58,route,TERRITORIALE 1,KORAIL,,,Païta,166.3641,-22.130239
115,180761,céréale Jardin Bio soja à cuisinier sachet 175 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",céréale,céréale : autres,IMPORT,Sec,Jardin Bio',0.175,Kilogramme,kg,3760020509842,596,2019-06-03 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
116,55177,boisson énergisante Monster green boîte 47.3 cl,boisson,boisson sans alcool,boisson énergisante,boisson énergisante,boisson énergisante,IMPORT,Sec,,0.473,Litre,l,4897036690116,345,2019-08-27 00:00:00.000,0,O,A,MAGENTA DISCOUNT,520981002.0,PHYSIQUE,183,rue,Jacques Iékawé,,6e kilomètre,,Nouméa,166.468288,-22.24403
117,197602,gésier de volaille Jean Larnaudie émincé conserve 385 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,conserve de plat cuisiné  : cassoulet et confit,IMPORT,Sec,,0.385,Kilogramme,kg,3113010134829,1168,2019-11-05 00:00:00.000,0,N,T,AUCHAN - BEST SUPERMARKET,1086305001.0,PHYSIQUE,,promenade,Centre commercial les hauts de Gadgi,,,,Païta,166.387123,-22.163786
118,196291,achard de légume Assiette Du Broussard bocal 380 g,traiteur,condiment frais,condiment frais,condiment frais,achard,LOCAL,Frais,,0.38,Kilogramme,kg,3683080042596,725,2020-02-18 00:00:00.000,0,N,A,LEADER PRICE PLEXUS (DUCOS),499293002.0,PHYSIQUE,,route,de la Baie des Dames,,Ducos,,Nouméa,166.449361,-22.247222
119,55177,boisson énergisante Monster green boîte 47.3 cl,boisson,boisson sans alcool,boisson énergisante,boisson énergisante,boisson énergisante,IMPORT,Sec,,0.473,Litre,l,4897036690116,425,2020-05-27 00:00:00.000,0,N,A,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
120,233108,chocolat en poudre Ethiquable bio boîte 400 g,épicerie sucrée,"café, thé, boisson chaude",boisson chaude,"chocolat, cacao en poudre","chocolat, cacao en poudre",IMPORT,,,0.4,Kilogramme,kg,3760091722607,995,2021-03-17 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
121,207206,terrine de chevreuil Avon & Ragobert à la fine champagne bocal 180 g,charcuterie,"pâté, rillettes, foie gras","pâté, rillettes, foie gras","pâté, rillettes, foie gras","pâté, terrine",IMPORT,Sec,,0.18,Kilogramme,kg,3454779121836,250,2021-09-01 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
122,233108,chocolat en poudre Ethiquable bio boîte 400 g,épicerie sucrée,"café, thé, boisson chaude",boisson chaude,"chocolat, cacao en poudre","chocolat, cacao en poudre",IMPORT,,,0.4,Kilogramme,kg,3760091722607,995,2021-09-29 00:00:00.000,0,N,A,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
123,157286,Biscuit sablé Gerblé soja/orange paquet 280 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit sec, sablé : autres",IMPORT,Sec,Gerblé,0.28,Kilogramme,kg,3175680011442 ,470,2021-12-15 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
