annee,mois,regroupement1,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t
2023,2,NAVET,TOTAL LEGUMES,2280.0,2190.0,743100.0,339.3150684931507,6.0,2023-02-16,2023-03-15,2.02,0.0
2023,3,RADIS,TOTAL LEGUMES,416.0,660.0,217500.0,329.54545454545456,2.0,2023-03-16,2023-04-15,2.51,0.075
2023,2,RADIS,TOTAL LEGUMES,1748.0,717.5,241550.0,336.6550522648084,2.0,2023-02-16,2023-03-15,2.82,0.02
2023,1,RADIS,TOTAL LEGUMES,162.0,329.7,117750.0,357.14285714285717,2.0,2023-01-16,2023-02-15,4.5,0.1
2023,4,RADIS,TOTAL LEGUMES,411.0,536.9,191750.0,357.14285714285717,2.0,2023-04-16,2023-05-15,4.5,0.056
2023,1,ANANAS,TOTAL FRUITS (HORS VANILLE),41621.0,2492.4,1154264.0,463.1134649333975,50.0,,,,
2023,4,ANANAS,TOTAL FRUITS (HORS VANILLE),,1196.0,594280.0,496.88963210702343,50.0,,,,
2023,5,AVOCAT,TOTAL FRUITS (HORS VANILLE),4635.0,693.0,343650.0,495.8874458874459,10.0,,,,
2023,7,AVOCAT,TOTAL FRUITS (HORS VANILLE),,298.3,202195.0,677.8243379148508,10.0,,,,
2023,4,AVOCAT,TOTAL FRUITS (HORS VANILLE),5560.0,1253.0,623770.0,497.8212290502793,10.0,2023-04-16,2023-05-15,12.63,1.94
2023,3,AVOCAT,TOTAL FRUITS (HORS VANILLE),4004.0,5494.4,2816890.0,512.6838235294118,10.0,2023-03-16,2023-04-15,5.21,0.768
2023,4,CELERI,TOTAL LEGUMES,,57.04,24891.0,436.37798036465637,,,,,
2023,3,CELERI,TOTAL LEGUMES,,58.0,27600.0,475.86206896551727,,,,,
2023,2,CELERI,TOTAL LEGUMES,,72.0,43200.0,600.0,,,,,
2023,5,LETCHI,TOTAL FRUITS (HORS VANILLE),,0.0,0.0,,70.0,,,,
2023,2,LETCHI,TOTAL FRUITS (HORS VANILLE),,0.0,0.0,,70.0,,,,
2023,4,LETCHI,TOTAL FRUITS (HORS VANILLE),,0.0,0.0,,70.0,,,,
2023,3,MANGUE,TOTAL FRUITS (HORS VANILLE),,0.0,0.0,,40.0,,,,
2023,1,ORANGE,TOTAL FRUITS (HORS VANILLE),,4583.0,1719090.0,375.1014619245036,110.0,,,,
2023,4,ORANGE,TOTAL FRUITS (HORS VANILLE),,11009.0,4116845.0,373.9526750840222,110.0,,,,
2023,5,PAPAYE,TOTAL FRUITS (HORS VANILLE),4825.0,3842.2,649802.0,169.12237780438292,15.0,,,,
2023,3,PAPAYE,TOTAL FRUITS (HORS VANILLE),7380.0,4440.0,785215.0,176.85022522522522,15.0,,,,
2023,4,PAPAYE,TOTAL FRUITS (HORS VANILLE),5709.0,5676.5,1020935.0,179.8529023165683,15.0,,,,
2023,6,PAPAYE,TOTAL FRUITS (HORS VANILLE),4744.0,2354.5,369965.0,157.13102569547675,15.0,,,,
2023,1,BROCOLI,TOTAL LEGUMES,,0.0,0.0,,5.0,,,,
2023,5,BROCOLI,TOTAL LEGUMES,,0.0,0.0,,5.0,,,,
2023,4,BROCOLI,TOTAL LEGUMES,,0.0,0.0,,5.0,,,,
2023,6,CAROTTE,TOTAL LEGUMES,,0.0,0.0,,110.0,,,,
2023,4,CAROTTE,TOTAL LEGUMES,,0.0,0.0,,110.0,,,,
2023,1,CAROTTE,TOTAL LEGUMES,,0.0,0.0,,110.0,,,,
2023,1,OIGNONS,TOTAL LEGUMES,,3223.0,841900.0,261.21625814458577,150.0,,,,
2023,6,OIGNONS,TOTAL LEGUMES,,0.0,0.0,,150.0,,,,
2023,4,OIGNONS,TOTAL LEGUMES,,0.0,0.0,,150.0,,,,
2023,2,OIGNONS,TOTAL LEGUMES,,0.0,0.0,,150.0,,,,
2023,7,POIREAU,TOTAL LEGUMES,,397.0,252400.0,635.7682619647355,7.0,,,,
2023,4,POIREAU,TOTAL LEGUMES,1009.0,0.0,0.0,,7.0,2023-04-16,2023-05-15,17.2,3.554
2023,3,POIREAU,TOTAL LEGUMES,,0.0,0.0,,7.0,,,,
2023,5,SALADES,TOTAL LEGUMES,101016.0,12707.1,9743977.0,766.8135924010986,120.0,2023-05-16,2023-06-15,8.005,0.061
2023,7,SALADES,TOTAL LEGUMES,,21601.3,7775982.0,359.9775013540852,120.0,,,,
2023,1,TOMATES,TOTAL LEGUMES,57295.0,10010.0,6569010.0,656.2447552447552,140.0,2023-01-16,2023-02-15,103.25500000000001,63.254
2023,4,TOMATES,TOTAL LEGUMES,48709.0,5598.799999999999,3761620.0,671.8618275344718,140.0,2023-04-16,2023-05-15,62.325,26.834
2023,2,TOMATES,TOTAL LEGUMES,28688.0,4006.7,2624100.0,654.9279956073577,140.0,2023-02-16,2023-03-15,107.09,68.959
2023,6,PASTEQUE,TOTAL FRUITS (HORS VANILLE),36050.0,15363.4,3707167.0,241.298605777367,80.0,2023-06-16,2023-07-15,4.0,3.933
2023,2,POIVRONS,TOTAL LEGUMES,2587.0,651.0,405450.0,622.8110599078341,10.0,2023-02-16,2023-03-15,41.08,23.788999999999998
2023,7,POIVRONS,TOTAL LEGUMES,,2837.4,1485750.0,523.6307887502643,10.0,,,,
2023,6,AUBERGINE,TOTAL LEGUMES,20070.0,6566.7,1915865.0,291.75461038268844,13.0,,,,
2023,3,AUBERGINE,TOTAL LEGUMES,32795.0,6896.8,2719280.0,394.28140586938866,13.0,,,,
2023,5,COURGETTE,TOTAL LEGUMES,9096.0,5835.6,2907075.0,498.16214271026115,30.0,2023-05-16,2023-06-15,13.96,5.348
2023,6,COURGETTE,TOTAL LEGUMES,15742.0,11824.3,6118860.0,517.4817959625517,30.0,2023-06-16,2023-07-15,11.0,1.44
2023,7,COURGETTE,TOTAL LEGUMES,,18779.7,6237012.0,332.11457052029584,30.0,,,,
2023,4,COURGETTE,TOTAL LEGUMES,24759.0,10359.5,5004790.0,483.11115401322456,30.0,,,,
2023,7,MAIS DOUX,TOTAL LEGUMES,,0.0,0.0,,,,,,
2023,6,MAIS DOUX,TOTAL LEGUMES,,0.0,0.0,,,,,,
2023,2,MAIS DOUX,TOTAL LEGUMES,,100.0,25000.0,250.0,,,,,
2023,4,MAIS DOUX,TOTAL LEGUMES,,0.0,0.0,,,,,,
2023,5,MAIS DOUX,TOTAL LEGUMES,,0.0,0.0,,,,,,
2023,5,MANDARINE,TOTAL FRUITS (HORS VANILLE),6556.0,688.5,409875.0,595.3159041394335,40.0,2023-05-16,2023-06-15,62.03,49.085
2023,5,CHOU FLEUR,TOTAL LEGUMES,,0.0,0.0,,8.0,,,,
2023,4,CHOU FLEUR,TOTAL LEGUMES,,0.0,0.0,,8.0,,,,
2023,4,CHOU ROUGE,TOTAL LEGUMES,,562.0,224800.0,400.0,5.0,,,,
2023,5,CHOU ROUGE,TOTAL LEGUMES,,821.0,293650.0,357.673568818514,5.0,,,,
2023,3,CHOUCHOUTE,TOTAL LEGUMES,,71.5,13975.0,195.45454545454547,6.0,,,,
2023,1,CHOUCHOUTE,TOTAL LEGUMES,,25.0,4500.0,180.0,6.0,,,,
2023,7,CHOUCHOUTE,TOTAL LEGUMES,,4065.0,795445.0,195.68142681426815,6.0,,,,
2023,7,POMME LIANE,TOTAL FRUITS (HORS VANILLE),,280.0,136050.0,485.89285714285717,0.4,,,,
2023,3,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1295.0,413.5,173220.0,418.91172914147523,0.4,,,,
2023,2,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1180.0,411.6,198850.0,483.114674441205,0.4,,,,
2023,4,POMME LIANE,TOTAL FRUITS (HORS VANILLE),845.0,406.6,192270.0,472.8726020659124,0.4,2023-04-16,2023-05-15,2.01,0.0
2023,2,OIGNONS VERT,TOTAL LEGUMES,615.0,508.2,703090.0,1383.4907516725698,,2023-02-16,2023-03-15,1.41,0.0
2023,7,OIGNONS VERT,TOTAL LEGUMES,,1068.4,1201010.0,1124.1201797079746,,,,,
2023,6,OIGNONS VERT,TOTAL LEGUMES,2796.0,950.8,1212450.0,1275.1893142616746,,2023-06-16,2023-07-15,1.3,0.0
2023,5,OIGNONS VERT,TOTAL LEGUMES,1890.0,496.8,686550.0,1381.9444444444443,,2023-05-16,2023-06-15,1.3,0.0
2023,1,OIGNONS VERT,TOTAL LEGUMES,615.6,947.6,1313450.0,1386.0806247361757,,2023-01-16,2023-02-15,1.606,0.0
2023,2,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),11296.0,5159.8,2476400.0,479.94108298771266,,2023-02-16,2023-03-15,55.7,17.375
2023,7,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,1095.8,910980.0,831.3378353714181,,,,,
2023,4,CHOU DE CHINE,TOTAL LEGUMES,25810.0,5702.0,2113835.0,370.71816906348647,50.0,2023-04-16,2023-05-15,22.01,5.948
2023,1,CHOU DE CHINE,TOTAL LEGUMES,29994.0,5291.5,1897595.0,358.6119247850326,50.0,2023-01-16,2023-02-15,6.2,4.957
2023,6,CHOU DE CHINE,TOTAL LEGUMES,43393.0,13158.0,4395795.0,334.077747378021,50.0,2023-06-16,2023-07-15,35.0,1.08
2023,1,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),320.0,0.0,0.0,,,2023-01-16,2023-02-15,2.01,0.0
2023,2,AUTRES LEGUMES,TOTAL LEGUMES,80852.0,19797.45,13013121.0,657.3129872786647,,2023-02-16,2023-03-15,20.14,5.07
2023,2,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),83620.0,29524.949999999997,10876121.0,368.3705137519285,,,,,
2023,1,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),82531.0,40370.5,17722306.0,438.99149131172516,,,,,
2023,3,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),90131.0,33072.2,10711771.0,323.8904880836473,,,,,
2023,6,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),70847.0,18675.8,6184225.0,331.13574786622263,,,,,
2023,1,CITRON ET LIME,TOTAL FRUITS (HORS VANILLE),7011.0,4335.0,1984755.0,457.84429065743944,15.0,2023-01-16,2023-02-15,27.165,1.943
2023,6,PATATES DOUCES,TOTAL LEGUMES,10080.0,2737.5,1132045.0,413.5324200913242,,,,,
2023,7,PATATES DOUCES,TOTAL LEGUMES,,5237.0,2313095.0,441.68321558143975,,,,,
2023,1,PERSIL CHINOIS,TOTAL LEGUMES,83.0,378.5,462850.0,1222.8533685601058,1.1,2023-01-16,2023-02-15,1.3,0.0
2023,7,PERSIL FRANCAIS,TOTAL LEGUMES,,955.1,1120020.0,1172.673018532091,,,,,
2023,4,PERSIL FRANCAIS,TOTAL LEGUMES,226.0,581.4,778150.0,1338.407292741658,,2023-04-16,2023-05-15,0.8,0.0
2023,5,PERSIL FRANCAIS,TOTAL LEGUMES,1021.0,446.1,659710.0,1478.8388253754763,,2023-05-16,2023-06-15,2.9,0.0
2023,6,PERSIL FRANCAIS,TOTAL LEGUMES,929.0,884.2,1154750.0,1305.9828093191586,,2023-06-16,2023-07-15,2.3,0.0
2023,5,CHOU VERT ET BLANC,TOTAL LEGUMES,29500.0,18867.0,6122880.0,324.52854189855304,80.0,2023-05-16,2023-06-15,68.13,55.897
2023,4,CHOU VERT ET BLANC,TOTAL LEGUMES,19335.0,3230.0,1139740.0,352.8606811145511,80.0,2023-04-16,2023-05-15,47.0,23.528
2023,2,CHOU VERT ET BLANC,TOTAL LEGUMES,,686.0,258160.0,376.3265306122449,80.0,,,,
2023,2,HARICOT VERT ET BEURRE,TOTAL LEGUMES,,0.0,0.0,,12.0,,,,
2023,1,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),,0.0,0.0,,5.0,,,,
2016,8,CHOU FLEUR,TOTAL LEGUMES,7250.0,1834.0,783526.0,427.22246455834244,8.0,,,,
2016,9,CHOU FLEUR,TOTAL LEGUMES,3650.0,3689.0,1608230.0,435.9528327460016,8.0,,,,
2016,10,CHOU FLEUR,TOTAL LEGUMES,,1283.0,549365.0,428.18784099766174,8.0,,,,
2016,7,CHOU FLEUR,TOTAL LEGUMES,7890.0,911.0,393698.0,432.1602634467618,8.0,,,,
2016,6,CHOU FLEUR,TOTAL LEGUMES,,127.0,57150.0,450.0,8.0,,,,
2016,2,CHOU ROUGE,TOTAL LEGUMES,,5037.0,1138182.0,225.9642644431209,5.0,,,,
2016,9,CHOU ROUGE,TOTAL LEGUMES,,5678.0,1194015.0,210.2879535047552,5.0,,,,
2016,5,CHOUCHOUTE,TOTAL LEGUMES,4245.0,2923.0,475072.0,162.52890865549094,6.0,,,,
2016,3,CHOUCHOUTE,TOTAL LEGUMES,2745.0,83.0,31190.0,375.7831325301205,6.0,,,,
2016,8,CHOUCHOUTE,TOTAL LEGUMES,9700.0,9730.0,1682365.0,172.9049331963001,6.0,,,,
2016,2,POMME LIANE,TOTAL FRUITS (HORS VANILLE),3160.0,2008.0,691224.0,344.2350597609562,0.4,,,,
2016,4,POMME LIANE,TOTAL FRUITS (HORS VANILLE),2300.0,987.0,366144.0,370.96656534954406,0.4,,,,
2016,9,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1500.0,668.0,290825.0,435.3667664670659,0.4,,,,
2016,8,POMME LIANE,TOTAL FRUITS (HORS VANILLE),3676.0,2170.0,800810.0,369.036866359447,0.4,,,,
2016,5,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1575.0,169.0,69420.0,410.7692307692308,0.4,,,,
2016,3,POMME LIANE,TOTAL FRUITS (HORS VANILLE),2765.0,466.0,181555.0,389.6030042918455,0.4,,,,
2016,12,OIGNONS VERT,TOTAL LEGUMES,5135.900000000001,2069.0,2088410.0,1009.3813436442726,,,,,
2016,9,OIGNONS VERT,TOTAL LEGUMES,3697.6000000000004,2320.0,2228340.0,960.4913793103449,,,,,
2016,10,OIGNONS VERT,TOTAL LEGUMES,3424.8,2079.0,1993110.0,958.6868686868687,,,,,
2016,8,OIGNONS VERT,TOTAL LEGUMES,3720.7,1990.0,1848680.0,928.9849246231156,,,,,
2016,4,OIGNONS VERT,TOTAL LEGUMES,3199.9,1474.0,1808270.0,1226.7774762550882,,,,,
2016,11,OIGNONS VERT,TOTAL LEGUMES,3975.7000000000003,780.0,702440.0,900.5641025641025,,,,,
2016,9,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,16125.0,7498191.0,465.0040930232558,,,,,
2016,3,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),11105.0,10160.0,3211605.0,316.1028543307087,,,,,
2016,8,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,13618.0,4740460.0,348.1025113819944,,,,,
2016,4,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),6958.0,9216.0,881970.0,95.69986979166667,,,,,
2016,6,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,6276.0,1218512.0,194.1542383683875,,,,,
2016,12,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),23790.0,7781.0,1871599.0,240.53450713275927,,,,,
2016,5,CHOU DE CHINE,TOTAL LEGUMES,53909.0,6574.0,1624805.0,247.15622147855188,50.0,,,,
2016,11,CHOU DE CHINE,TOTAL LEGUMES,69125.0,3562.0,690000.0,193.71139809096013,50.0,,,,
2016,10,CHOU DE CHINE,TOTAL LEGUMES,75703.0,9233.0,1174770.0,127.23600129968591,50.0,,,,
2016,3,CHOU DE CHINE,TOTAL LEGUMES,34153.0,4607.0,1869900.0,405.88235294117646,50.0,,,,
2016,4,CHOU DE CHINE,TOTAL LEGUMES,41183.0,7440.0,3087080.0,414.9301075268817,50.0,,,,
2016,12,CHOU DE CHINE,TOTAL LEGUMES,65496.0,9578.0,2430290.0,253.73668824389225,50.0,,,,
2016,2,CHOU DE CHINE,TOTAL LEGUMES,41397.0,4544.0,1393590.0,306.68794014084506,50.0,,,,
2016,1,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),,19.0,10450.0,550.0,,,,,
2016,4,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),,11.0,2030.0,184.54545454545453,,,,,
2016,3,AUTRES LEGUMES,TOTAL LEGUMES,61057.6,38212.0,20655688.0,540.5550088977285,,,,,
2016,2,AUTRES LEGUMES,TOTAL LEGUMES,51479.5,26462.0,15279005.0,577.3941878920716,,,,,
2016,9,AUTRES LEGUMES,TOTAL LEGUMES,130099.40000000001,62850.0,24372909.0,387.79489260143197,,,,,
2016,12,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),97892.0,42623.0,14126884.0,331.4380498791732,,,,,
2016,11,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),81081.0,15657.0,4815315.0,307.5502969917609,,,,,
2016,9,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),77653.0,31681.0,9676837.0,305.4460717780373,,,,,
2016,2,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),138598.0,66134.0,17652220.0,266.9159585084828,,,,,
2016,8,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),74473.0,27729.0,8182385.0,295.084027552382,,,,,
2016,9,CITRON ET LIME,TOTAL FRUITS (HORS VANILLE),6097.0,3986.0,1852730.0,464.80933266432515,15.0,,,,
2016,6,CITRON ET LIME,TOTAL FRUITS (HORS VANILLE),10475.0,8115.0,1885325.0,232.32593961799137,15.0,,,,
2016,8,PATATES DOUCES,TOTAL LEGUMES,27189.0,6921.0,2906215.0,419.91258488657706,,,,,
2016,6,PATATES DOUCES,TOTAL LEGUMES,10125.0,1689.0,764993.0,452.9265837773831,,,,,
2016,4,PATATES DOUCES,TOTAL LEGUMES,9700.0,3967.0,1610264.0,405.914797075876,,,,,
2016,1,PATATES DOUCES,TOTAL LEGUMES,27955.0,16572.0,5572270.0,336.2460777214579,,,,,
2016,5,PERSIL CHINOIS,TOTAL LEGUMES,873.1,271.0,560300.0,2067.5276752767527,1.1,,,,
2016,6,PERSIL CHINOIS,TOTAL LEGUMES,1534.5,515.0,1033960.0,2007.6893203883494,1.1,,,,
2016,12,PERSIL CHINOIS,TOTAL LEGUMES,1363.5,317.0,666830.0,2103.5646687697163,1.1,,,,
2016,2,PERSIL CHINOIS,TOTAL LEGUMES,1074.0,94.0,159050.0,1692.0212765957447,1.1,,,,
2016,8,PERSIL FRANCAIS,TOTAL LEGUMES,1538.5,750.0,1369250.0,1825.6666666666667,,,,,
2016,5,PERSIL FRANCAIS,TOTAL LEGUMES,911.5,341.0,625140.0,1833.2551319648094,,,,,
2016,4,PERSIL FRANCAIS,TOTAL LEGUMES,773.1,322.0,563710.0,1750.6521739130435,,,,,
2016,10,PERSIL FRANCAIS,TOTAL LEGUMES,1890.0,885.0,1660330.0,1876.0790960451977,,,,,
2016,6,PERSIL FRANCAIS,TOTAL LEGUMES,2824.5,689.0,1270090.0,1843.3817126269957,,,,,
2016,11,PERSIL FRANCAIS,TOTAL LEGUMES,3458.5,330.0,587390.0,1779.969696969697,,,,,
2016,2,PERSIL FRANCAIS,TOTAL LEGUMES,860.5,288.0,494750.0,1717.8819444444443,,,,,
2016,10,CHOU VERT ET BLANC,TOTAL LEGUMES,64463.0,59816.0,7251195.0,121.225006687174,80.0,,,,
2016,9,CHOU VERT ET BLANC,TOTAL LEGUMES,80009.0,55126.0,5372400.0,97.45673547872147,80.0,,,,
2016,2,CHOU VERT ET BLANC,TOTAL LEGUMES,4200.0,877.0,202820.0,231.26567844925884,80.0,,,,
2016,12,CHOU VERT ET BLANC,TOTAL LEGUMES,52332.0,39125.0,7901320.0,201.95067092651757,80.0,,,,
2016,11,HARICOT VERT ET BEURRE,TOTAL LEGUMES,3766.0,482.0,239750.0,497.4066390041494,12.0,,,,
2016,12,HARICOT VERT ET BEURRE,TOTAL LEGUMES,958.0,4.0,2000.0,500.0,12.0,,,,
2016,4,HARICOT VERT ET BEURRE,TOTAL LEGUMES,1144.0,126.0,25628.0,203.3968253968254,12.0,,,,
2016,7,HARICOT VERT ET BEURRE,TOTAL LEGUMES,8150.0,1528.0,861320.0,563.6910994764398,12.0,,,,
2016,1,HARICOT VERT ET BEURRE,TOTAL LEGUMES,423.0,295.0,163030.0,552.6440677966102,12.0,,,,
2016,9,HARICOT VERT ET BEURRE,TOTAL LEGUMES,10930.0,2708.0,1256326.0,463.93131462333827,12.0,,,,
2016,8,HARICOT VERT ET BEURRE,TOTAL LEGUMES,6540.0,1295.0,709075.0,547.5482625482625,12.0,,,,
2016,11,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),,61.0,9500.0,155.7377049180328,5.0,,,,
2016,6,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),1554.0,2622.0,586380.0,223.63844393592677,5.0,,,,
2016,7,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),871.0,5875.0,1197470.0,203.82468085106382,5.0,,,,
2017,4,MELON,TOTAL FRUITS (HORS VANILLE),,1311.0,603490.0,460.32799389778796,25.0,,,,
2017,2,MELON,TOTAL FRUITS (HORS VANILLE),5300.0,592.0,264700.0,447.1283783783784,25.0,,,,
2017,11,NAVET,TOTAL LEGUMES,,3838.0,711292.0,185.32881709223554,6.0,,,,
2017,9,NAVET,TOTAL LEGUMES,3370.0,7785.0,1145885.0,147.19139370584458,6.0,,,,
2017,5,NAVET,TOTAL LEGUMES,2085.0,2013.0,487765.0,242.30750124192747,6.0,,,,
2017,10,NAVET,TOTAL LEGUMES,3030.0,3214.0,438310.0,136.37523335407593,6.0,,,,
2017,3,RADIS,TOTAL LEGUMES,3450.0,1871.0,660750.0,353.1533939070016,2.0,,,,
2017,11,RADIS,TOTAL LEGUMES,5213.0,1806.0,498377.0,275.9562569213732,2.0,,,,
2017,8,RADIS,TOTAL LEGUMES,7722.0,2275.0,771000.0,338.9010989010989,2.0,,,,
2017,7,RADIS,TOTAL LEGUMES,8234.5,2330.0,827740.0,355.25321888412014,2.0,,,,
2017,10,RADIS,TOTAL LEGUMES,6505.0,1796.0,520130.0,289.6046770601336,2.0,,,,
2017,8,AVOCAT,TOTAL FRUITS (HORS VANILLE),,182.0,101420.0,557.2527472527472,10.0,,,,
2017,3,AVOCAT,TOTAL FRUITS (HORS VANILLE),11535.0,10792.0,4599911.0,426.23341363973316,10.0,,,,
2017,1,AVOCAT,TOTAL FRUITS (HORS VANILLE),2512.0,309.0,147340.0,476.8284789644013,10.0,,,,
2017,7,AVOCAT,TOTAL FRUITS (HORS VANILLE),,413.0,190228.0,460.6004842615012,10.0,,,,
2017,6,CELERI,TOTAL LEGUMES,9565.0,988.0,594820.0,602.0445344129555,,,,,
2017,10,CELERI,TOTAL LEGUMES,4220.0,1398.0,372070.0,266.1444921316166,,,,,
2017,9,CELERI,TOTAL LEGUMES,3850.0,1989.0,815924.0,410.218200100553,,,,,
2017,8,CELERI,TOTAL LEGUMES,7770.0,1262.0,462079.0,366.14817749603804,,,,,
2017,12,CELERI,TOTAL LEGUMES,3400.0,1632.0,571559.0,350.2199754901961,,,,,
2017,11,LETCHI,TOTAL FRUITS (HORS VANILLE),15274.0,322.0,263100.0,817.0807453416149,70.0,,,,
2017,10,MANGUE,TOTAL FRUITS (HORS VANILLE),2106.0,,,,40.0,,,,
2017,11,ORANGE,TOTAL FRUITS (HORS VANILLE),,47602.0,14564115.0,305.955947229108,110.0,,,,
2017,3,ORANGE,TOTAL FRUITS (HORS VANILLE),46203.0,37250.0,9492290.0,254.82657718120805,110.0,,,,
2017,4,ORANGE,TOTAL FRUITS (HORS VANILLE),80513.0,39210.0,9944588.0,253.62376944656975,110.0,,,,
2017,10,ORANGE,TOTAL FRUITS (HORS VANILLE),,29224.0,8666120.0,296.5411990145086,110.0,,,,
2017,4,PAPAYE,TOTAL FRUITS (HORS VANILLE),7190.0,6420.0,1146008.0,178.50591900311525,15.0,,,,
2017,7,PAPAYE,TOTAL FRUITS (HORS VANILLE),2177.0,3198.0,545428.0,170.5528455284553,15.0,,,,
2017,8,PAPAYE,TOTAL FRUITS (HORS VANILLE),,2763.0,475620.0,172.13897937024973,15.0,,,,
2017,3,PAPAYE,TOTAL FRUITS (HORS VANILLE),12450.0,10263.0,1858543.0,181.0915911526844,15.0,,,,
2017,2,PAPAYE,TOTAL FRUITS (HORS VANILLE),12653.0,7593.0,1285315.0,169.27630712498353,15.0,,,,
2017,8,BROCOLI,TOTAL LEGUMES,4488.0,2274.0,832717.0,366.19041336851365,5.0,,,,
2017,6,BROCOLI,TOTAL LEGUMES,,25.0,8750.0,350.0,5.0,,,,
2017,11,CAROTTE,TOTAL LEGUMES,128796.0,45510.0,9824210.0,215.86925950340586,110.0,,,,
2017,10,CAROTTE,TOTAL LEGUMES,159675.0,50569.0,10933760.0,216.21467697601298,110.0,,,,
2017,12,CAROTTE,TOTAL LEGUMES,156555.0,52479.0,11393680.0,217.10931991844356,110.0,,,,
2017,1,OIGNONS,TOTAL LEGUMES,10000.0,25814.0,6593890.0,255.43852173239327,150.0,,,,
2017,2,OIGNONS,TOTAL LEGUMES,,1104.0,223920.0,202.82608695652175,150.0,,,,
2017,7,OIGNONS,TOTAL LEGUMES,,7898.0,2171440.0,274.93542669030137,150.0,,,,
2017,11,OIGNONS,TOTAL LEGUMES,81000.0,104831.0,27855006.0,265.7134435424636,150.0,,,,
2017,4,POIREAU,TOTAL LEGUMES,5477.0,59.0,15230.0,258.135593220339,7.0,,,,
2017,5,POIREAU,TOTAL LEGUMES,6419.0,465.0,221000.0,475.26881720430106,7.0,,,,
2017,10,POIREAU,TOTAL LEGUMES,9772.0,1536.0,727525.0,473.6490885416667,7.0,,,,
2017,2,SALADES,TOTAL LEGUMES,89061.0,27282.0,11182310.0,409.87867458397477,120.0,,,,
2017,6,SALADES,TOTAL LEGUMES,134573.0,33467.0,16191915.0,483.81734245674846,120.0,,,,
2017,12,SALADES,TOTAL LEGUMES,133481.0,50239.0,23210320.0,461.9980493242302,120.0,,,,
2017,11,SALADES,TOTAL LEGUMES,141384.0,40278.0,10439181.0,259.17823625800685,120.0,,,,
2017,3,SALADES,TOTAL LEGUMES,89727.0,29146.0,16191845.0,555.5426130515336,120.0,,,,
2017,8,TANGELO,TOTAL FRUITS (HORS VANILLE),,595.0,190400.0,320.0,1.0,,,,
2017,10,TOMATES,TOTAL LEGUMES,164528.0,24813.0,6691105.0,269.6612662717124,140.0,,,,
2017,1,TOMATES,TOTAL LEGUMES,95333.0,16813.0,6772086.0,402.788675429727,140.0,,,,
2017,3,TOMATES,TOTAL LEGUMES,49272.0,6102.0,2774940.0,454.7590953785644,140.0,,,,
2017,12,TOMATES,TOTAL LEGUMES,72384.0,12620.0,5424488.0,429.83264659271,140.0,,,,
2017,6,TOMATES,TOTAL LEGUMES,77598.0,12491.0,5394247.0,431.850692498599,140.0,,,,
2017,2,PASTEQUE,TOTAL FRUITS (HORS VANILLE),26780.0,21763.0,3094075.0,142.17134586224327,80.0,,,,
2017,3,PASTEQUE,TOTAL FRUITS (HORS VANILLE),25760.0,29653.0,5427985.0,183.05011297339223,80.0,,,,
2017,4,PASTEQUE,TOTAL FRUITS (HORS VANILLE),25980.0,16961.0,3310650.0,195.19191085431282,80.0,,,,
2017,9,PASTEQUE,TOTAL FRUITS (HORS VANILLE),51130.0,37063.0,8262350.0,222.9271780481882,80.0,,,,
2017,11,PASTEQUE,TOTAL FRUITS (HORS VANILLE),196601.0,71587.0,13226180.0,184.7567295738053,80.0,,,,
2017,1,PASTEQUE,TOTAL FRUITS (HORS VANILLE),34450.0,64594.0,9230458.0,142.89961915967427,80.0,,,,
