date,year,afghanistan,albania,algeria,andorra,angola,anguilla,antarctica,argentina,armenia,aruba,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bolivia,bosnia-and-herzegovina,botswana,brazil,bulgaria,burma,burundi,cabo-verde,cambodia,cameroon,canada,central-african-republic,chad,chile,china,colombia,comoros,congo,costa-rica,croatia,cuba,cyprus,denmark,djibouti,dominica,east-timor,ecuador,egypt,eritrea,estonia,ethiopia,federated-states-of-micronesia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,greece,greenland,grenada,guadeloupe,guam,guatemala,guernsey,guinea,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,islas-baleares,islas-canarias,israel,italy,jamaica,japan,jersey,jordan,kazakhstan,kenya,kiribati,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macau,macedonia,madagascar,malawi,malaysia,mali,malta,martinique,mauritania,mauritius,mayotte,mexico,moldova,monaco,mongolia,montenegro,montserrat,morocco,mozambique,namibia,nepal,netherlands,new-zealand,nicaragua,niger,nigeria,niue,north-korea,norway,oman,pakistan,palau,palestina,panama,paraguay,peru,philippines,poland,portugal,qatar,reunion,romania,russia,rwanda,samoa,saudi-arabia,senegal,serbia,seychelles,singapore,slovakia,slovenia,solomon-islands,somalia,south-africa,south-korea,spain,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,tasmania,thailand,the-bahamas,timor,togo,tonga,tunisia,turkey,turkmenistan,uganda,ukraine,united-kingdom,united-states-of-america,uruguay,uzbekistan,venezuela,vietnam,yemen,zambia,zimbabwe
1883-04-15,1883,15.624,9.677,21.638,8.556,22.386,24.8,,13.44,5.905,26.906,21.521,4.018,8.952,24.708,25.096,27.231,25.273,3.919,8.075,26.678,30.108,12.507,19.586,7.635,21.149,,7.695,25.717,,,28.282,26.036,-7.912,,,8.751,7.469,23.915,,25.219,26.473,8.651,25.207,15.214,-21.14,28.004,24.726,,,21.781,27.554,2.929,23.98,,25.538,0.896,11.183,25.733,29.209,5.677,5.839,28.896,11.186,-22.475,25.947,24.821,,24.853,8.349,28.847,25.284,25.213,26.647,7.763,0.698,28.058,25.097,17.461,20.48,7.553,13.252,17.286,17.268,9.529,25.647,8.805,8.349,17.977,5.043,,,24.594,4.383,24.934,3.575,15.25,13.28,26.935,21.89,2.362,3.9,7.76,21.362,8.03,,,25.999,30.659,14.141,24.714,27.787,,,19.957,6.383,7.068,0.042,8.084,24.85,16.699,,20.641,16.436,7.856,9.629,27.457,,29.811,25.318,5.696,-0.601,27.652,23.485,,21.834,26.183,21.365,,27.139,4.859,11.993,25.594,,6.058,-6.133,,,25.172,30.5,7.855,,26.098,4.768,6.898,,27.785,17.341,10.307,10.456,,,19.141,1.569,5.246,16.017,21.15,5.596,,12.522,27.841,24.662,26.592,28.971,24.089,16.863,9.038,15.986,,5.352,7.073,7.422,15.785,13.913,25.207,24.411,26.891,,
1883-05-15,1883,21.317,15.381,27.113,12.433,20.967,26.049,,10.171,13.771,28.064,17.891,10.684,17.944,25.595,30.218,27.549,26.346,12.321,12.853,26.765,28.484,14.264,19.222,13.825,17.506,,14.92,26.399,,,28.753,25.272,1.983,,,6.325,12.778,24.032,,24.875,26.126,15.03,25.815,19.096,-11.475,29.36,26.006,,,25.682,28.869,9.39,23.697,,24.712,6.833,14.769,25.178,29.002,13.25,12.225,27.256,16.831,-12.814,26.567,26.105,,24.708,10.99,27.007,25.151,26.028,26.186,15.021,0.899,29.648,25.348,24.036,27.57,9.392,16.992,17.809,21.23,14.608,26.419,13.261,10.99,22.732,17.201,,,30.859,10.268,26.832,10.412,19.343,9.2,25.517,26.412,8.143,10.607,12.949,25.705,14.169,,,26.465,33.072,17.938,25.998,30.557,,,22.289,15.496,11.726,8.229,14.219,26.137,19.152,,17.663,18.509,12.572,8.405,27.02,,28.985,24.587,11.793,3.679,31.138,27.284,,23.026,26.243,20.37,,27.621,11.953,14.17,30.354,,14.137,3.534,,,29.459,30.52,14.662,,26.86,12.128,13.186,,27.847,13.517,15.253,14.246,,,16.113,7.088,10.652,21.81,23.886,10.708,,8.694,28.487,25.536,25.361,27.318,22.957,21.878,15.105,25.3,,14.793,9.185,12.999,13.926,23.614,24.928,26.772,28.958,,
1883-06-15,1883,26.321,19.489,31.312,15.238,18.88,27.096,,8.153,17.068,28.645,16.536,14.159,21.297,28.271,34.552,27.862,26.375,17.434,16.077,26.867,27.464,17.473,,17.318,14.585,,19.326,25.899,,,27.573,24.322,9.637,,,4.74,18.178,23.689,,23.66,25.432,18.635,27.521,24.306,-4.635,31.426,26.297,,,29.396,29.565,16.516,23.331,,23.917,14.889,17.058,23.632,29.968,16.073,15.949,26.716,21.589,-5.918,26.385,26.634,,24.518,13.673,26.678,24.83,27.696,25.583,18.994,6.058,28.534,25.599,28.7,32.685,12.315,19.633,20.246,25.41,18.036,27.5,18.161,13.673,26.994,21.097,,,35.823,14.744,26.797,16.965,23.859,6.512,25.716,29.376,11.136,16.63,16.212,27.073,18.377,,,26.31,34.291,21.191,26.249,33.587,,,24.455,20.048,14.821,15.772,18.198,26.735,22.871,,14.989,19.848,15.854,6.413,26.186,,27.808,23.892,17.567,9.424,33.306,30.519,,24.18,25.763,18.99,,27.09,16.853,16.856,34.222,,18.499,10.235,,,33.253,31.109,18.541,,26.749,16.314,16.831,,27.571,10.916,20.697,17.503,,,13.922,13.516,13.376,26.938,25.747,15.655,,9.298,27.522,28.231,25.973,26.597,21.98,25.743,20.055,29.376,,18.899,12.031,19.098,12.98,27.621,24.253,26.973,30.766,,
1883-07-15,1883,26.768,22.41,33.328,17.812,18.591,27.714,,6.937,21.134,29.055,14.292,15.055,25.009,28.653,34.274,28.012,26.684,18.424,16.08,25.981,,18.328,17.08,19.805,14.011,,21.858,25.632,,,27.352,23.525,11.918,,,3.651,19.676,23.624,,23.284,25.214,20.651,27.63,26.107,-1.565,30.655,26.728,,,29.545,27.091,16.646,21.26,,23.554,14.115,18.01,22.86,,20.083,16.553,,24.292,-2.484,26.544,27.257,,23.714,14.653,,24.924,28.265,24.773,20.611,7.781,26.434,25.114,29.802,34.498,13.178,23.254,22.591,26.69,21.131,27.632,23.033,14.653,28.233,23.195,,,36.241,15.868,26.673,17.254,25.476,5.919,,29.86,12.097,17.241,16.253,27.768,21.081,,,26.25,,24.829,26.755,,,,23.615,22.385,17.285,17.588,21.101,27.385,25.826,,14.399,19.556,16.323,4.819,25.577,,,23.501,21.356,10.955,31.666,28.939,,24.239,25.574,17.996,,26.936,18.264,19.628,33.691,,20.509,15.183,,,33.109,,20.815,,26.415,17.75,18.191,,25.838,10.176,24.622,21.041,,,13.376,14.599,14.615,29.269,26.886,17.156,,6.982,27.267,28.559,25.025,,21.217,28.964,23.492,31.103,,21.324,12.798,20.853,11.386,28.901,24.08,27.012,29.215,,
1883-08-15,1883,25.723,21.63,31.537,19.2,20.006,27.735,,9.341,19.533,29.385,16.032,14.448,22.718,28.234,33.693,27.645,26.859,16.058,16.428,26.169,,17.383,18.096,19.036,15.951,,20.824,25.266,,,26.845,23.202,10.743,,,5.57,18.365,23.922,,23.221,25.033,19.838,27.511,26.525,-4.889,31.912,26.845,,,29.463,27.929,14.821,22.174,,22.843,11.996,18.888,23.204,,18.503,15.822,,23.379,-6.1,27.032,27.362,,23.919,16.183,,25.629,27.839,25.002,19.182,6.757,26.588,24.823,28.253,33.7,13.913,23.537,22.332,27.148,20.806,27.416,23.962,16.183,28.477,21.779,,,35.334,15.752,25.667,15.234,25.813,7.058,,28.447,12.126,15.446,16.404,27.035,20.121,,,26.074,,23.787,26.891,,,,23.841,20.283,17.757,14.902,20.243,27.482,25.599,,15.657,19.873,16.403,6.591,25.727,,,22.939,21.718,9.425,30.591,28.462,,24.067,25.34,18.664,,26.267,16.324,21.64,33.247,,18.975,11.831,,,33.141,,19.711,,26.429,16.123,17.68,,26.894,10.905,25.025,22.617,,,14.071,12.465,14.865,28.852,26.233,16.961,,7.942,26.779,28.078,24.685,,20.515,27.0,22.773,29.347,,18.912,13.515,19.691,11.623,27.75,24.614,26.076,29.68,,
1883-09-15,1883,20.086,18.712,28.779,15.646,22.367,27.509,,11.613,14.915,29.085,18.36,11.43,17.814,27.289,31.935,27.677,26.674,13.32,13.758,26.044,,16.277,20.332,15.831,21.659,,17.822,24.884,,,25.963,23.411,5.277,,,7.004,13.426,24.129,,23.676,25.08,16.354,26.961,24.515,-10.783,30.809,26.624,,,28.147,28.249,12.177,22.802,,23.155,7.714,16.375,23.994,,14.867,13.288,,20.749,-11.902,26.902,27.016,,23.84,14.658,,26.016,27.251,25.098,15.672,5.232,25.732,24.952,23.8,30.022,12.432,21.583,22.293,25.501,17.78,27.187,20.232,14.658,26.235,14.176,,,32.42,9.715,24.771,12.606,23.965,13.092,,27.525,9.54,12.878,13.573,26.035,16.972,,,25.628,,23.024,26.577,,,,22.447,16.978,14.215,7.502,16.868,27.126,22.983,,19.603,18.464,14.128,6.898,25.95,,,23.126,14.919,5.389,29.127,25.601,,23.756,25.409,21.756,,26.302,13.635,18.105,31.61,,15.914,4.867,,,30.877,,16.342,,25.813,13.074,14.244,,27.339,16.017,19.486,18.304,,,18.567,8.196,11.505,25.618,25.278,10.622,,8.493,25.922,27.151,25.052,,20.568,24.805,19.444,21.756,,15.527,11.789,15.57,13.44,19.553,24.786,24.965,28.514,,
1883-10-15,1883,12.9,13.589,22.867,11.063,23.024,26.681,,15.087,10.258,27.886,22.107,6.184,13.047,26.211,28.414,26.182,26.355,6.423,9.485,25.559,26.794,12.933,,10.775,24.39,,12.098,24.169,,,26.298,23.949,-2.945,,,9.134,7.902,23.735,,23.832,24.541,11.352,26.047,21.058,-20.892,28.368,26.052,,,24.421,27.48,5.665,22.571,,23.572,1.44,12.648,24.351,28.026,10.853,8.196,26.515,15.717,-22.038,26.545,26.164,,23.507,11.844,25.41,26.37,26.451,24.477,10.215,1.505,23.692,25.074,18.439,24.241,9.489,17.655,20.853,22.471,12.797,26.504,15.191,11.844,22.105,5.646,,,27.422,2.244,24.011,5.932,20.584,14.79,25.678,23.277,4.407,6.51,8.96,24.219,11.292,,,25.425,29.571,19.467,25.961,29.014,,,20.719,10.297,8.832,1.973,11.327,26.212,18.582,,21.905,14.77,10.256,9.239,25.579,,26.65,23.506,10.104,0.269,27.257,20.747,,23.115,24.714,24.473,,26.241,8.093,13.995,28.519,,10.016,-4.313,,,26.607,28.598,10.517,,25.753,8.051,9.48,,26.758,18.177,14.791,13.042,,,19.483,2.517,6.219,20.469,23.449,2.882,,10.157,25.984,26.091,26.075,26.42,21.353,19.971,14.288,13.87,,8.505,8.67,8.595,16.591,11.089,24.635,24.06,26.026,,
1883-11-15,1883,5.425,8.941,16.587,8.021,22.539,25.609,,17.754,3.019,26.962,24.849,0.758,6.441,24.149,21.732,21.658,25.7,2.491,5.709,23.304,26.642,7.592,21.613,5.685,25.375,,6.799,21.1,,,24.821,23.508,-14.205,,,10.376,-1.532,23.441,,23.547,24.047,5.802,24.478,16.96,-26.61,25.529,25.267,,,18.689,24.842,3.123,21.141,,24.351,-0.268,9.827,24.071,27.181,4.3,4.04,26.811,11.048,-27.769,26.024,25.173,,21.622,9.441,25.481,25.759,25.767,22.822,4.174,-0.683,19.17,24.776,10.852,15.563,6.695,14.877,19.334,16.64,8.738,25.619,7.853,9.441,15.123,-5.918,,,19.12,-6.285,20.817,2.625,14.598,16.582,26.165,17.109,0.277,2.96,5.402,19.654,5.822,,,25.138,25.702,16.663,25.068,24.49,,,17.045,4.906,4.556,-13.202,6.188,25.204,15.074,,23.045,9.181,6.453,10.171,24.58,,25.428,24.132,-0.514,-2.765,22.592,13.551,,21.195,24.526,25.473,,25.403,3.373,11.562,22.429,,4.764,-16.934,,,20.007,27.436,4.909,,25.59,2.438,3.694,,25.155,20.142,6.021,9.937,,,20.568,-0.468,2.204,12.836,19.923,-4.429,,11.819,23.695,24.006,26.815,26.647,22.519,14.844,7.783,5.26,,3.046,5.547,2.009,19.761,2.062,24.43,21.316,21.926,,
1883-12-15,1883,2.676,2.919,11.735,3.0,22.413,24.277,,20.008,-1.865,26.194,27.515,-3.372,2.463,22.539,18.103,17.192,25.094,-3.308,2.436,21.619,,3.224,21.907,-0.51,25.301,,-0.191,18.008,,,23.528,23.394,-22.288,,,12.317,-6.714,23.803,,23.744,23.78,0.036,22.803,12.542,-33.034,24.104,24.518,,,13.863,23.228,-2.129,20.957,,24.891,-5.946,6.36,24.255,,-0.186,0.349,,5.37,-35.013,25.523,24.223,,20.112,7.025,,25.345,24.69,21.633,-1.67,-2.982,15.474,24.696,7.608,10.222,5.734,9.739,16.869,11.77,3.887,24.483,2.069,7.025,9.867,-9.596,,,14.784,-9.84,18.269,-2.421,9.84,17.529,,12.458,-3.999,-1.757,1.731,15.27,-0.956,,,24.487,,12.597,24.288,,,,14.715,-2.856,0.17,-16.696,-0.33,24.205,11.067,,23.398,5.145,3.524,12.042,23.803,,,24.918,-7.357,-6.378,20.038,9.717,,20.375,24.593,26.385,,24.345,-1.325,6.796,19.106,,-2.769,-21.347,,,16.049,,-1.89,,25.453,-2.857,-1.945,,24.761,21.125,-0.288,4.164,,,21.43,-5.75,-2.354,7.456,16.01,-7.436,,13.065,21.847,22.46,26.186,,23.517,9.856,2.168,3.297,,-3.411,4.495,-2.44,21.896,0.05,24.264,18.952,19.909,,
1884-01-15,1884,2.121,2.437,11.438,5.247,22.015,24.497,,21.84,-5.921,26.236,28.237,-1.921,-0.859,21.087,15.479,17.128,24.739,-4.131,4.567,20.406,,3.295,21.72,0.103,24.938,,-1.476,17.458,,21.384,24.118,23.515,-25.281,,,14.142,-7.68,24.145,,23.744,24.438,0.913,21.675,9.687,-35.287,23.476,24.561,,,11.519,22.334,-3.844,21.277,,25.392,-9.672,8.048,24.351,23.645,-3.603,2.412,,3.982,-37.746,24.998,24.427,,19.076,8.118,,24.304,24.206,21.259,-0.646,-4.538,16.303,24.608,5.669,7.618,6.663,10.988,16.457,8.878,4.255,23.855,0.0,8.118,7.272,-12.331,,,12.122,-11.035,18.492,-3.394,6.771,17.894,,10.817,-2.153,-2.311,3.852,15.876,-1.589,,,24.513,,11.054,24.272,18.792,25.192,,12.779,-3.824,1.772,-19.713,-0.284,24.465,11.552,,23.475,6.232,5.375,12.648,23.699,,,25.329,-9.702,-7.802,19.097,10.311,,19.93,25.196,26.964,,25.022,-0.517,9.027,16.572,,-3.218,-24.084,,,14.302,23.595,-1.799,,25.185,-1.703,-1.09,,24.68,21.914,-1.773,6.507,,,21.515,-6.811,-0.32,4.597,16.877,-8.935,,13.424,22.201,21.09,25.565,,24.199,9.063,-1.155,1.621,,-4.805,5.746,-5.693,23.769,-2.027,24.168,19.0,19.457,,
1884-02-15,1884,2.332,4.908,15.201,7.016,22.699,23.756,,20.052,-4.897,24.777,28.169,-1.162,-0.194,22.691,15.839,18.849,24.37,-2.361,4.477,22.429,28.67,3.98,21.826,2.539,24.899,,2.083,18.651,,20.902,24.954,25.261,-24.532,,,12.826,-6.003,24.12,,24.879,24.55,3.399,22.713,10.741,-32.86,24.302,23.712,,,13.532,23.16,-3.961,22.31,,25.739,-8.371,9.117,25.56,25.706,-3.083,2.601,28.54,6.25,-35.074,24.815,23.571,,20.568,7.519,26.363,24.83,24.096,22.748,1.986,-2.115,18.3,24.907,6.729,9.631,5.888,12.548,15.638,10.213,5.848,23.719,-0.307,7.519,9.074,-11.876,,,13.518,-10.619,18.983,-2.755,8.1,17.991,26.587,13.839,-1.553,-1.396,4.011,13.28,1.821,,,25.011,24.057,12.183,23.572,21.377,25.13,,16.061,0.391,3.844,-16.967,2.619,23.566,13.128,,23.409,6.832,5.035,13.414,24.388,,26.921,25.574,-7.15,-6.492,20.215,11.151,,20.127,25.034,26.787,,24.464,0.942,8.967,16.56,,0.945,-21.795,,,15.886,25.884,1.541,,25.991,0.105,1.499,,25.415,21.926,-0.979,8.03,,,21.829,-5.87,0.853,6.644,14.535,-8.809,,14.542,23.372,22.705,25.632,28.696,24.97,12.573,0.782,2.479,,-1.901,4.982,-3.053,22.816,-1.341,24.278,18.797,21.116,,
1884-03-15,1884,7.492,7.86,16.924,7.441,21.875,23.86,,17.946,0.314,25.048,25.897,2.473,3.413,23.209,20.465,25.298,24.248,-2.169,6.406,24.672,29.75,9.925,21.85,5.762,22.838,,5.263,23.363,,21.043,27.176,25.384,-17.653,,,10.689,0.239,23.387,,24.326,25.279,6.864,23.457,13.134,-30.882,26.495,23.618,,,17.434,25.112,-2.792,23.468,,25.898,-5.172,10.249,24.842,27.91,0.916,4.713,29.176,9.09,-32.865,24.771,23.781,,22.967,7.989,28.603,24.637,24.084,24.792,5.558,-0.563,24.061,24.747,11.388,15.009,6.876,12.35,16.199,13.918,8.366,24.09,3.096,7.989,13.71,-9.149,,,18.914,-5.379,22.387,-1.818,11.742,15.335,27.414,16.69,1.201,-0.714,6.174,16.75,5.65,,,25.568,26.743,12.637,23.669,24.155,24.651,,18.187,2.275,6.205,-11.01,6.023,23.809,14.477,,21.777,13.246,6.433,12.168,25.79,,28.433,25.341,-2.157,-4.602,23.914,16.681,,20.996,25.041,26.818,,25.434,2.431,10.75,21.067,,3.584,-18.307,,,20.907,28.579,5.368,,26.167,2.79,5.268,,26.807,19.476,3.924,9.144,,,20.081,-2.594,3.841,11.478,17.48,-3.648,,13.689,26.367,23.165,25.425,29.13,24.839,13.941,5.291,6.239,,-1.038,5.838,1.957,22.97,2.045,24.339,21.607,24.386,,
1884-04-15,1884,14.587,12.03,21.331,8.322,22.029,24.389,,13.693,6.757,25.905,21.427,4.995,9.698,23.633,24.987,26.833,24.844,2.99,7.141,26.06,29.421,11.965,19.825,9.85,20.24,,9.756,25.597,,21.889,27.995,25.335,-7.009,,,8.564,7.142,23.191,,24.796,25.841,10.497,24.125,16.648,-22.143,27.649,24.236,,,23.386,27.388,1.855,23.613,,25.0,-2.325,10.884,25.08,29.307,6.616,5.815,28.406,13.586,-23.739,25.369,24.314,,24.303,7.629,28.959,24.783,24.234,25.91,9.128,0.799,27.152,24.797,17.277,21.129,7.238,13.259,16.639,18.832,11.057,24.51,8.529,7.629,19.29,5.287,,,24.744,5.305,24.568,2.69,16.271,11.741,26.931,22.93,2.959,3.152,7.006,19.441,10.415,,,25.82,30.199,15.386,24.232,27.416,23.661,,19.814,7.287,7.79,0.368,10.445,24.337,16.017,,20.039,16.243,7.222,9.814,26.732,,29.031,24.54,5.597,-2.938,27.342,22.011,,22.352,25.4,22.206,,25.931,4.981,10.564,25.443,,7.801,-8.805,,,25.56,30.565,10.012,,26.279,5.649,8.637,,27.287,16.118,10.009,9.677,,,17.765,-0.041,5.491,16.848,19.566,5.152,,11.827,27.851,23.566,25.59,28.356,23.465,17.492,10.291,16.03,,5.231,6.303,7.032,16.842,14.036,24.479,23.859,26.659,,
1884-05-15,1884,19.724,16.58,25.494,13.049,20.365,26.264,,8.797,10.364,27.458,16.835,11.689,13.896,25.868,28.573,26.991,26.337,11.245,13.034,26.051,27.957,14.158,17.545,15.062,17.256,,15.255,25.871,,22.775,27.669,24.679,2.111,,,5.281,12.832,23.417,,24.312,24.954,16.055,25.696,19.21,-13.682,28.853,26.0,,,25.696,28.291,8.006,23.081,,24.142,3.556,15.314,24.627,29.534,10.131,12.487,27.244,17.775,-15.127,26.705,26.057,,23.83,11.901,27.782,25.148,25.93,25.353,15.779,1.559,29.726,24.816,21.588,25.792,10.226,16.974,18.012,21.021,16.068,25.749,13.517,11.901,22.286,15.718,,,28.923,9.419,25.634,9.31,19.149,9.213,26.373,25.835,9.386,10.149,13.159,23.221,15.229,,,25.937,32.137,18.08,25.946,30.149,22.148,,21.741,15.04,13.159,10.745,15.486,26.09,18.758,,17.408,18.463,12.684,7.033,25.99,,28.188,23.824,11.262,1.629,30.552,27.002,,22.632,25.332,18.486,,26.313,12.317,15.462,28.933,,14.447,1.837,,,28.464,30.99,15.748,,26.595,12.773,14.24,,27.21,13.559,15.152,14.67,,,15.949,5.269,11.739,20.915,22.505,9.118,,8.701,27.59,25.857,25.035,27.068,22.16,21.197,14.061,21.599,,13.575,9.701,13.568,12.178,20.421,24.761,25.491,28.325,,
1884-06-15,1884,24.846,17.698,28.636,14.01,18.274,27.23,,6.206,15.687,28.76,14.932,11.057,19.885,26.295,33.167,27.176,26.845,16.21,13.731,26.73,,16.703,16.021,14.768,14.578,,17.337,25.266,,23.426,26.869,23.812,9.548,,,3.18,17.225,24.077,,23.13,25.717,15.658,26.163,23.6,-5.243,30.893,26.716,,,29.608,29.474,14.469,22.704,,23.771,11.783,15.737,23.212,28.562,15.039,12.948,,20.176,-6.431,26.924,26.882,,24.729,13.311,,24.991,26.888,25.575,16.067,6.08,28.795,24.682,27.185,31.55,12.642,18.193,20.107,25.294,16.158,26.492,17.617,13.311,26.737,19.987,,,34.473,14.284,26.012,15.187,23.341,7.309,,28.174,8.441,15.117,13.63,25.957,16.513,,,25.553,,19.855,26.728,32.134,20.867,,24.048,17.983,13.423,15.275,16.152,26.926,22.012,,14.574,19.29,13.712,5.689,26.193,,,23.291,16.509,7.69,32.259,29.19,,23.924,26.251,16.542,,26.015,14.82,18.138,32.867,,16.15,9.891,,,32.555,29.763,16.093,,26.132,13.614,13.68,,26.697,11.249,19.633,17.028,,,14.493,10.965,11.149,26.123,24.698,14.94,,7.779,26.954,26.33,25.268,,21.537,22.831,18.709,27.895,,17.455,12.02,18.645,9.956,26.517,24.669,26.155,30.058,,
1884-07-15,1884,25.891,21.134,32.862,19.018,17.743,27.891,,7.147,18.425,29.437,13.207,16.191,22.041,28.669,34.171,27.978,27.22,17.826,18.378,26.298,,18.31,17.215,19.003,12.719,,19.83,25.459,,24.19,27.157,,11.685,,,4.089,19.333,23.666,,22.485,25.056,20.605,27.692,24.858,-1.92,32.422,27.253,,,29.016,28.363,17.099,22.359,,22.399,14.403,19.637,,27.177,17.548,17.99,,22.92,-3.058,27.078,27.642,,23.932,16.101,,25.077,28.084,24.864,20.482,7.857,26.61,24.297,28.348,33.129,14.525,23.248,22.256,25.776,21.575,27.496,21.937,16.101,27.389,22.543,,,35.468,15.37,26.433,17.557,24.412,4.072,,28.906,13.882,17.571,18.651,27.595,19.564,,,25.734,,23.96,27.332,32.665,20.298,,24.838,20.606,18.845,17.991,19.799,27.722,25.852,,13.335,19.618,18.155,5.269,25.546,,,22.439,19.416,10.318,32.496,29.099,,23.8,25.556,17.777,,26.105,18.493,21.026,33.904,,18.878,14.588,,,33.457,27.872,19.403,,26.386,17.886,18.856,,26.97,8.595,23.243,21.823,,,11.797,14.283,16.626,27.873,26.383,15.841,,6.785,27.176,28.595,23.373,,20.363,28.126,21.504,28.514,,19.796,14.013,20.623,9.998,26.996,24.356,26.741,30.813,,
1884-08-15,1884,24.31,19.996,33.103,19.901,20.251,27.644,,11.287,17.775,28.826,17.045,14.596,21.129,27.874,34.2,27.774,26.842,13.927,18.206,25.995,,17.536,20.942,17.336,17.099,,18.426,25.11,,26.084,26.679,,11.117,,,6.293,17.653,23.569,,22.924,24.593,18.844,27.097,25.407,-5.025,32.193,26.793,,,29.164,28.041,14.151,22.329,,22.638,11.899,19.998,,27.94,16.694,16.822,,21.998,-6.281,26.801,27.145,,23.741,17.707,25.367,25.43,27.415,24.692,18.289,7.569,25.951,24.688,27.624,33.147,14.889,24.731,23.42,26.546,20.84,26.943,22.32,17.707,27.983,19.506,,,35.455,14.126,25.715,14.244,24.974,8.773,25.326,28.994,12.997,14.271,18.103,27.296,18.294,,,25.68,31.587,24.779,26.781,33.277,19.904,,23.658,17.743,18.528,14.457,18.281,27.238,26.906,,16.647,19.052,18.114,6.676,25.305,,,22.569,18.946,10.526,31.386,27.687,,23.941,24.832,23.181,,26.154,15.8,22.07,33.916,,16.874,11.226,,,33.498,28.451,17.764,,26.073,15.461,17.117,,27.12,12.529,22.846,22.94,,,15.405,13.053,15.838,27.876,26.218,14.884,,7.675,26.654,27.784,23.612,,20.441,28.64,21.169,26.832,,16.464,14.781,19.61,15.0,24.783,24.196,26.057,30.28,,
1884-09-15,1884,20.277,17.364,29.226,15.526,22.418,27.548,,11.922,12.263,28.95,19.569,11.868,15.138,27.131,32.121,27.499,26.632,11.349,15.164,26.264,,16.733,20.385,14.95,20.605,,15.445,25.07,,26.168,26.089,,4.607,,,6.742,14.617,,,23.639,,16.129,26.65,22.436,-12.961,31.192,26.428,,,26.566,28.111,12.224,22.991,,22.031,8.806,16.873,,,11.418,14.213,,19.054,-14.064,27.035,26.634,,24.033,15.687,,26.307,27.16,25.093,15.445,5.163,25.406,24.791,23.248,28.486,13.419,22.001,22.181,23.355,17.598,26.84,20.264,15.687,24.245,12.078,,,31.927,9.978,25.023,12.388,21.902,10.889,,27.18,10.338,12.699,14.814,26.399,15.347,,,25.265,,23.155,26.347,31.043,20.701,,23.036,14.282,14.265,9.701,15.531,26.705,23.015,,19.116,18.236,15.73,7.979,25.84,,,22.501,16.174,7.158,30.235,26.088,,22.834,,22.15,,25.889,14.073,18.002,32.124,,14.025,4.296,,,30.643,,14.961,,25.774,13.075,14.461,,27.777,14.382,20.435,17.65,,,16.715,10.254,12.252,23.383,25.486,10.545,,8.755,26.15,27.086,24.786,,19.883,26.022,16.504,19.749,,12.339,12.785,15.769,14.727,17.595,25.006,25.11,29.285,,
1884-10-15,1884,11.972,12.413,22.673,10.099,22.928,26.685,,14.523,9.618,27.83,22.426,5.201,12.59,25.41,27.856,25.124,26.394,6.056,8.858,24.707,,11.912,20.771,9.093,24.004,,10.654,23.807,,25.328,26.222,,-4.3,,,8.506,6.477,23.84,,23.626,23.978,9.672,25.255,20.535,-21.615,27.297,26.06,,,23.238,26.314,6.443,21.675,,22.865,2.979,12.199,,27.067,9.973,7.627,,14.91,-22.82,26.784,25.958,,22.72,11.456,,26.627,26.2,23.704,8.912,0.215,22.849,24.867,17.924,23.412,9.483,16.896,20.547,21.164,11.711,25.718,13.016,11.456,20.872,5.152,,,26.767,1.369,23.846,6.398,19.466,14.219,,22.695,3.892,6.54,8.403,24.234,10.057,,,25.327,,19.285,25.903,28.589,21.676,,20.259,9.226,8.069,-0.591,9.899,25.969,18.717,,21.598,13.224,9.867,8.973,24.808,,,23.21,6.816,1.135,26.786,19.955,,22.604,24.639,23.16,,25.796,7.161,14.375,27.976,,8.746,-4.062,,,25.725,27.724,9.006,,25.776,6.864,7.77,,26.017,17.636,12.072,12.443,,,18.997,3.416,5.944,19.438,23.191,1.558,,9.324,25.794,25.328,25.848,,20.834,19.136,13.217,12.845,,7.79,8.538,9.277,16.071,9.623,24.896,23.988,25.14,,
